CustomerID,OrderDate,PreferedOrderCat,Quantity,UnitPrice,Revenue,Churn,CashbackAmount,CurrentStockLevel,StockoutRisk,SafetyStock,ReorderPoint,LeadTimeDays
50074,2023-08-29 00:00:00,Laptop & Accessory,1,81051.01,81051.01,0,1762.74,1169,0,955,764,8
53929,2023-08-29 00:00:00,Mobile Phone,1,53829.21,53829.21,1,300.2,1087,0,1105,884,11
51768,2023-08-29 00:00:00,Laptop & Accessory,1,66944.69,66944.69,0,840.29,1627,0,1553,1242,13
54068,2023-08-29 00:00:00,Others,2,1580.96,3161.92,1,87.74,347,1,633,506,8
51399,2023-08-29 00:00:00,Laptop & Accessory,1,57576.29,57576.29,0,4175.93,1178,1,1911,1529,16
55275,2023-08-29 00:00:00,Fashion,4,3832.5,15330,0,408.24,884,0,1018,814,6
55391,2023-08-29 00:00:00,Laptop & Accessory,1,76799.25,76799.25,0,3524.28,2029,0,955,764,8
53882,2023-08-29 00:00:00,Others,1,3936.21,3936.21,1,67.1,359,1,474,380,6
51298,2023-08-29 00:00:00,Mobile Phone,1,45799.9,45799.9,1,1798.58,1156,0,703,562,7
53781,2023-08-29 00:00:00,Fashion,2,3967.06,7934.12,0,265.31,924,1,1188,950,7
53609,2023-08-29 00:00:00,Mobile,1,49466.22,49466.22,0,465.86,346,0,210,168,6
52924,2023-08-29 00:00:00,Laptop & Accessory,1,75278.21,75278.21,0,3752.54,1704,1,2269,1815,19
51962,2023-08-29 00:00:00,Mobile,1,27095.77,27095.77,0,404.26,301,0,210,168,6
55102,2023-08-29 00:00:00,Fashion,4,2364.77,9459.08,0,240.59,1151,0,679,543,4
53091,2023-08-29 00:00:00,Others,2,1750.76,3501.52,1,49.42,524,0,633,506,8
53795,2023-08-29 00:00:00,Mobile Phone,1,21810.16,21810.16,0,2169.6,739,1,1004,803,10
51695,2023-08-29 00:00:00,Mobile Phone,1,20776.89,20776.89,0,2184.29,738,1,1205,964,12
51070,2023-08-29 00:00:00,Others,3,3974.53,11923.59,1,43.14,424,1,553,443,7
55052,2023-08-29 00:00:00,Mobile Phone,1,14413.11,14413.11,0,888.69,1150,0,904,723,9
54861,2023-08-29 00:00:00,Others,2,1176.35,2352.7,0,77.66,464,0,395,316,5
51334,2023-08-29 00:00:00,Grocery,10,1677.25,16772.5,0,20.03,827,0,836,669,2
51020,2023-08-30 00:00:00,Laptop & Accessory,1,38998.76,38998.76,0,3353.44,2039,0,1672,1338,14
55450,2023-08-30 00:00:00,Laptop & Accessory,1,49631.69,49631.69,0,1994.48,2033,0,955,764,8
52664,2023-08-30 00:00:00,Fashion,2,3119.03,6238.06,0,210.15,1055,1,1527,1221,9
50518,2023-08-30 00:00:00,Laptop & Accessory,1,41989.24,41989.24,0,3247.85,1358,1,2269,1815,19
54564,2023-08-30 00:00:00,Laptop & Accessory,1,30398.83,30398.83,0,2557.34,1340,1,2030,1624,17
52187,2023-08-30 00:00:00,Grocery,2,236.11,472.22,0,38.4,1071,0,836,669,2
53323,2023-08-30 00:00:00,Laptop & Accessory,1,77350.41,77350.41,0,1761.4,1628,1,2150,1720,18
51733,2023-08-30 00:00:00,Laptop & Accessory,1,29358.18,29358.18,0,2031.64,1786,0,1075,860,9
53687,2023-08-30 00:00:00,Laptop & Accessory,1,82295.27,82295.27,0,1735.68,1412,0,1553,1242,13
52101,2023-08-30 00:00:00,Mobile,2,32602.4,65204.8,0,798.92,309,1,456,365,13
54314,2023-08-30 00:00:00,Fashion,3,1889.77,5669.31,1,79.22,1177,1,1527,1221,9
50449,2023-08-30 00:00:00,Grocery,7,1649.84,11548.88,0,43.81,1245,0,418,334,1
52770,2023-08-30 00:00:00,Mobile Phone,1,36273.61,36273.61,0,1678.28,1027,0,803,643,8
51411,2023-08-30 00:00:00,Laptop & Accessory,1,28689.77,28689.77,0,1449.58,1568,0,955,764,8
53441,2023-08-30 00:00:00,Fashion,1,3375.82,3375.82,0,171.38,831,0,679,543,4
53144,2023-08-30 00:00:00,Mobile,1,18959.04,18959.04,1,1518.12,261,0,175,140,5
53717,2023-08-30 00:00:00,Laptop & Accessory,1,52666.09,52666.09,1,1867.32,1601,0,1194,955,10
54828,2023-08-30 00:00:00,Others,3,3073.81,9221.43,0,39.03,584,0,553,443,7
55066,2023-08-30 00:00:00,Mobile Phone,1,42975.5,42975.5,0,2090.27,1066,0,502,402,5
51094,2023-08-30 00:00:00,Laptop & Accessory,1,58805.28,58805.28,0,4103.36,1741,0,1314,1051,11
51447,2023-08-30 00:00:00,Mobile Phone,1,8704.76,8704.76,0,2507.89,1130,0,1306,1044,13
53539,2023-08-30 00:00:00,Laptop & Accessory,1,40141.75,40141.75,0,4167.67,1661,0,1314,1051,11
53120,2023-08-30 00:00:00,Laptop & Accessory,1,49978.03,49978.03,0,3005.71,1871,0,1791,1433,15
53646,2023-08-30 00:00:00,Fashion,4,1893.74,7574.96,0,440.99,858,1,1357,1086,8
50544,2023-08-30 00:00:00,Mobile Phone,1,9881.67,9881.67,1,1519.42,780,1,1205,964,12
54492,2023-08-30 00:00:00,Others,1,667.34,667.34,0,62.36,454,0,237,190,3
55432,2023-08-30 00:00:00,Mobile Phone,1,54079.21,54079.21,0,1249.55,814,0,904,723,9
53238,2023-08-30 00:00:00,Mobile Phone,1,48170.68,48170.68,0,2714.5,1048,0,1205,964,12
50554,2023-08-30 00:00:00,Mobile Phone,1,44135.6,44135.6,1,2375.19,983,0,904,723,9
51490,2023-08-30 00:00:00,Fashion,2,4638.63,9277.26,0,96.08,841,0,848,679,5
54535,2023-08-30 00:00:00,Mobile,2,30525.4,61050.8,0,994.87,237,0,175,140,5
51122,2023-08-30 00:00:00,Grocery,13,771.18,10025.34,0,2.91,1171,1,1672,1338,4
50835,2023-08-30 00:00:00,Laptop & Accessory,1,37007.58,37007.58,0,3422.66,1682,0,955,764,8
51936,2023-08-31 00:00:00,Mobile Phone,1,53921.79,53921.79,0,640.66,673,1,1004,803,10
54925,2023-08-31 00:00:00,Grocery,7,1691.36,11839.52,0,21.15,1116,0,836,669,2
51897,2023-08-31 00:00:00,Others,2,3635.79,7271.58,0,41.67,353,1,474,380,6
55359,2023-08-31 00:00:00,Fashion,2,862.14,1724.28,0,301.35,1145,1,1527,1221,9
52217,2023-08-31 00:00:00,Laptop & Accessory,1,57615.02,57615.02,1,582.3,1733,0,1672,1338,14
51023,2023-08-31 00:00:00,Mobile Phone,1,39556.55,39556.55,0,2090.36,1147,0,803,643,8
55562,2023-08-31 00:00:00,Others,1,3784.34,3784.34,0,42.8,401,1,633,506,8
52133,2023-08-31 00:00:00,Mobile Phone,1,51161.71,51161.71,0,509.96,1063,0,703,562,7
52806,2023-08-31 00:00:00,Grocery,10,1546.77,15467.7,0,41.25,1056,0,836,669,2
50866,2023-08-31 00:00:00,Fashion,2,3083.95,6167.9,1,358.06,892,0,848,679,5
55379,2023-08-31 00:00:00,Mobile Phone,1,30934.71,30934.71,0,1679.45,986,0,904,723,9
52514,2023-08-31 00:00:00,Mobile Phone,1,40610.79,40610.79,1,763.31,721,1,1306,1044,13
53812,2023-08-31 00:00:00,Mobile Phone,1,31630.46,31630.46,0,1855.28,1031,0,1205,964,12
54692,2023-08-31 00:00:00,Grocery,9,913.52,8221.68,0,12.67,965,0,418,334,1
50751,2023-08-31 00:00:00,Grocery,14,1535.2,21492.8,0,12.78,979,1,1254,1003,3
52195,2023-08-31 00:00:00,Fashion,1,3181.54,3181.54,0,420,1038,1,1527,1221,9
52874,2023-08-31 00:00:00,Mobile Phone,1,30605.51,30605.51,1,2541.39,697,0,603,482,6
51627,2023-08-31 00:00:00,Laptop & Accessory,1,36277.24,36277.24,1,886.8,1859,1,2389,1911,20
54750,2023-08-31 00:00:00,Fashion,3,1028.36,3085.08,0,106.73,1141,0,1357,1086,8
55407,2023-08-31 00:00:00,Laptop & Accessory,1,30023.31,30023.31,1,1971,2042,0,1194,955,10
54453,2023-08-31 00:00:00,Fashion,3,1512.4,4537.2,0,42.73,1181,0,1188,950,7
52248,2023-08-31 00:00:00,Fashion,2,3228.03,6456.06,0,47.86,886,1,1527,1221,9
52110,2023-08-31 00:00:00,Laptop & Accessory,1,32958.23,32958.23,0,3720.02,1766,0,2150,1720,18
53556,2023-08-31 00:00:00,Fashion,1,3722.98,3722.98,0,189.51,1007,1,1357,1086,8
51079,2023-08-31 00:00:00,Laptop & Accessory,1,73626.71,73626.71,0,3100.34,1858,0,836,669,7
53246,2023-08-31 00:00:00,Fashion,3,657.12,1971.36,1,274.32,810,1,1357,1086,8
50252,2023-08-31 00:00:00,Mobile Phone,1,28063.07,28063.07,0,1470.36,730,1,1004,803,10
53382,2023-08-31 00:00:00,Mobile,1,26007.1,26007.1,0,647.59,290,0,316,253,9
51380,2023-08-31 00:00:00,Fashion,4,3140.29,12561.16,0,42.75,1121,0,848,679,5
53416,2023-08-31 00:00:00,Fashion,3,2616.46,7849.38,0,203.82,1079,1,1527,1221,9
52748,2023-09-01 00:00:00,Laptop & Accessory,1,33863.1,33863.1,1,2180.74,1859,0,1911,1529,16
54859,2023-09-01 00:00:00,Laptop & Accessory,1,75096.83,75096.83,0,1930.41,2003,0,2030,1624,17
53819,2023-09-01 00:00:00,Laptop & Accessory,1,47347.38,47347.38,0,1053.02,1249,0,836,669,7
53741,2023-09-01 00:00:00,Mobile,2,13999.8,27999.6,0,997.15,253,1,386,309,11
50779,2023-09-01 00:00:00,Fashion,2,4651.56,9303.12,0,220.26,761,1,1188,950,7
53733,2023-09-01 00:00:00,Fashion,1,2832.54,2832.54,0,168.56,810,1,1357,1086,8
54497,2023-09-01 00:00:00,Mobile Phone,1,17028.13,17028.13,0,379.85,976,0,703,562,7
54008,2023-09-01 00:00:00,Mobile Phone,1,41207.08,41207.08,0,1926.56,922,0,703,562,7
53307,2023-09-01 00:00:00,Grocery,14,896.83,12555.62,0,35.43,1071,0,836,669,2
50385,2023-09-01 00:00:00,Fashion,1,1567.73,1567.73,0,277.33,957,1,1357,1086,8
52917,2023-09-01 00:00:00,Others,1,2201.64,2201.64,0,16.76,347,1,474,380,6
54967,2023-09-01 00:00:00,Laptop & Accessory,1,29576.94,29576.94,0,1006.66,1593,0,1791,1433,15
55125,2023-09-01 00:00:00,Mobile Phone,1,33934.08,33934.08,0,874.87,1038,0,603,482,6
55263,2023-09-01 00:00:00,Laptop & Accessory,1,25498.81,25498.81,0,2167.4,1382,0,955,764,8
53344,2023-09-01 00:00:00,Grocery,4,1072.43,4289.72,0,37,990,1,1254,1003,3
50815,2023-09-01 00:00:00,Laptop & Accessory,1,63694.8,63694.8,0,3392.35,1886,0,2150,1720,18
55447,2023-09-01 00:00:00,Mobile Phone,1,39585.7,39585.7,0,335.41,1139,0,703,562,7
54043,2023-09-01 00:00:00,Fashion,3,623.97,1871.91,1,384.69,816,0,848,679,5
54616,2023-09-01 00:00:00,Mobile,2,48141.34,96282.68,0,972.17,325,0,245,196,7
52132,2023-09-01 00:00:00,Mobile Phone,1,20747.58,20747.58,1,818.14,888,0,703,562,7
54440,2023-09-01 00:00:00,Fashion,1,4249.54,4249.54,0,376.41,1290,0,848,679,5
55468,2023-09-01 00:00:00,Grocery,5,1930.67,9653.35,0,41.67,1143,1,1672,1338,4
55371,2023-09-01 00:00:00,Mobile,1,13935.51,13935.51,0,2466.75,284,0,245,196,7
55255,2023-09-01 00:00:00,Mobile,1,30345.65,30345.65,0,1826.82,256,0,316,253,9
52658,2023-09-01 00:00:00,Mobile Phone,1,26364.4,26364.4,1,1890.49,773,0,904,723,9
55312,2023-09-01 00:00:00,Mobile Phone,1,12305.71,12305.71,0,1536.48,874,0,803,643,8
55001,2023-09-01 00:00:00,Laptop & Accessory,1,43231.12,43231.12,0,2677.34,1693,0,1314,1051,11
53555,2023-09-01 00:00:00,Others,2,1717.66,3435.32,1,28.35,591,0,712,569,9
52228,2023-09-01 00:00:00,Fashion,2,4328.59,8657.18,0,33.27,1191,0,1357,1086,8
52940,2023-09-01 00:00:00,Mobile Phone,1,18194.07,18194.07,0,1265.12,1097,0,904,723,9
54433,2023-09-01 00:00:00,Mobile,1,49343.23,49343.23,0,2030.36,318,0,351,281,10
54351,2023-09-01 00:00:00,Laptop & Accessory,1,47150.86,47150.86,0,1236,1824,0,1553,1242,13
53245,2023-09-01 00:00:00,Fashion,4,1780.19,7120.76,0,401.81,872,0,509,407,3
50580,2023-09-01 00:00:00,Mobile Phone,1,17915.3,17915.3,0,2118.87,878,0,803,643,8
53998,2023-09-01 00:00:00,Mobile,1,14673.97,14673.97,1,1973.12,222,0,245,196,7
52232,2023-09-01 00:00:00,Others,1,1825.47,1825.47,0,32.12,555,0,237,190,3
54400,2023-09-02 00:00:00,Mobile Phone,1,23535.2,23535.2,0,2411.94,957,0,502,402,5
52470,2023-09-02 00:00:00,Laptop & Accessory,1,52835.05,52835.05,0,2347.13,1391,0,1672,1338,14
50950,2023-09-02 00:00:00,Mobile Phone,1,51202.59,51202.59,0,1719.4,1110,0,603,482,6
55140,2023-09-02 00:00:00,Laptop & Accessory,1,31408.09,31408.09,0,2599.67,1763,0,836,669,7
50086,2023-09-02 00:00:00,Fashion,4,4403.64,17614.56,0,46.64,1187,0,848,679,5
51267,2023-09-02 00:00:00,Fashion,3,4693.69,14081.07,0,264.49,1155,1,1527,1221,9
53483,2023-09-02 00:00:00,Mobile Phone,1,9221.77,9221.77,0,2168.34,737,1,1004,803,10
54205,2023-09-02 00:00:00,Fashion,2,2543.32,5086.64,0,484.23,877,0,848,679,5
52607,2023-09-02 00:00:00,Mobile,1,16439.14,16439.14,0,454.83,259,0,245,196,7
53213,2023-09-02 00:00:00,Mobile Phone,1,52672.55,52672.55,1,255.44,821,0,703,562,7
55090,2023-09-02 00:00:00,Laptop & Accessory,1,54874.26,54874.26,0,3415.84,1608,0,955,764,8
53433,2023-09-02 00:00:00,Laptop & Accessory,1,56929.01,56929.01,0,926.62,1946,0,1314,1051,11
50097,2023-09-02 00:00:00,Laptop & Accessory,1,78415.83,78415.83,0,2023.23,1340,0,1314,1051,11
53326,2023-09-02 00:00:00,Fashion,3,4604.63,13813.89,0,250.79,856,1,1527,1221,9
52173,2023-09-02 00:00:00,Laptop & Accessory,1,26923.25,26923.25,0,1765.73,1454,0,836,669,7
53533,2023-09-02 00:00:00,Laptop & Accessory,1,70392.09,70392.09,0,4166.81,1627,0,1075,860,9
50201,2023-09-02 00:00:00,Mobile Phone,1,44526.56,44526.56,0,449.5,1078,0,603,482,6
50333,2023-09-02 00:00:00,Mobile Phone,1,52518.46,52518.46,0,372.72,1066,0,1004,803,10
51321,2023-09-02 00:00:00,Mobile Phone,1,26858.21,26858.21,0,2532.58,960,0,502,402,5
54170,2023-09-02 00:00:00,Laptop & Accessory,1,51009.8,51009.8,0,2963.2,1603,1,2030,1624,17
53610,2023-09-02 00:00:00,Grocery,7,1520.1,10640.7,0,19.54,1262,0,836,669,2
54984,2023-09-02 00:00:00,Mobile Phone,1,24640.74,24640.74,0,514.74,901,0,1004,803,10
53765,2023-09-02 00:00:00,Others,3,1751.48,5254.44,0,23.74,579,0,712,569,9
55124,2023-09-02 00:00:00,Laptop & Accessory,1,29175.84,29175.84,0,4058.3,1639,0,1553,1242,13
52879,2023-09-02 00:00:00,Laptop & Accessory,1,44986.91,44986.91,0,3348.95,1229,1,2389,1911,20
50961,2023-09-02 00:00:00,Fashion,4,4117.88,16471.52,0,461.63,1253,0,1527,1221,9
53755,2023-09-02 00:00:00,Fashion,1,1583.59,1583.59,0,333.06,916,0,848,679,5
50598,2023-09-02 00:00:00,Mobile Phone,1,43003.91,43003.91,0,813.78,1047,0,1306,1044,13
52509,2023-09-02 00:00:00,Laptop & Accessory,1,46145.69,46145.69,1,1196.79,1983,0,2269,1815,19
54244,2023-09-02 00:00:00,Laptop & Accessory,1,62001.18,62001.18,0,876.21,1723,0,1314,1051,11
50291,2023-09-02 00:00:00,Mobile Phone,1,12066.83,12066.83,0,1280.98,889,0,904,723,9
54936,2023-09-02 00:00:00,Mobile Phone,1,51852.65,51852.65,0,1702.3,863,1,1306,1044,13
52141,2023-09-02 00:00:00,Fashion,4,4066.32,16265.28,1,164.48,1169,0,679,543,4
51176,2023-09-02 00:00:00,Mobile,2,22218.8,44437.6,0,1092.08,385,0,281,224,8
52728,2023-09-02 00:00:00,Others,1,3078.02,3078.02,0,47.07,402,0,474,380,6
54957,2023-09-02 00:00:00,Fashion,4,3821.39,15285.56,0,308.77,1272,0,679,543,4
50248,2023-09-02 00:00:00,Grocery,5,842.44,4212.2,0,19.83,883,1,1672,1338,4
52580,2023-09-03 00:00:00,Laptop & Accessory,1,58743.27,58743.27,0,2224.93,1408,1,1791,1433,15
55604,2023-09-03 00:00:00,Others,1,2225.62,2225.62,0,13.18,371,0,237,190,3
51689,2023-09-03 00:00:00,Laptop & Accessory,1,80274.05,80274.05,1,2308.08,1639,0,1553,1242,13
50337,2023-09-03 00:00:00,Laptop & Accessory,1,56943.13,56943.13,0,2584.2,1221,0,1194,955,10
53901,2023-09-03 00:00:00,Laptop & Accessory,1,49121.72,49121.72,0,3668.94,1273,0,1553,1242,13
52002,2023-09-03 00:00:00,Mobile,1,47953.92,47953.92,0,358.98,315,0,316,253,9
54668,2023-09-03 00:00:00,Grocery,13,1128.54,14671.02,0,47.32,871,0,836,669,2
52907,2023-09-03 00:00:00,Laptop & Accessory,1,46102.73,46102.73,0,1203.83,1941,0,2269,1815,19
53619,2023-09-03 00:00:00,Fashion,4,1294.81,5179.24,1,156.75,973,0,679,543,4
52036,2023-09-03 00:00:00,Mobile Phone,1,45367.22,45367.22,0,1867.76,1000,0,803,643,8
54924,2023-09-03 00:00:00,Grocery,2,613.22,1226.44,0,30.56,1054,0,418,334,1
52707,2023-09-03 00:00:00,Mobile Phone,1,41085.63,41085.63,0,262.29,745,1,1105,884,11
54320,2023-09-03 00:00:00,Others,2,3594.78,7189.56,0,81.2,403,0,316,253,4
52027,2023-09-03 00:00:00,Grocery,10,745.32,7453.2,0,4.84,821,1,1254,1003,3
51959,2023-09-03 00:00:00,Fashion,1,4333.8,4333.8,0,314.44,830,1,1188,950,7
53092,2023-09-03 00:00:00,Mobile Phone,1,10512.84,10512.84,0,1813.72,1079,0,603,482,6
51389,2023-09-03 00:00:00,Laptop & Accessory,1,57226.69,57226.69,0,2923.59,1500,0,955,764,8
54060,2023-09-03 00:00:00,Mobile,1,24961.2,24961.2,1,1315.95,332,0,175,140,5
53109,2023-09-03 00:00:00,Laptop & Accessory,1,44418.38,44418.38,0,4248.03,1485,0,1433,1147,12
52801,2023-09-03 00:00:00,Fashion,1,3806.16,3806.16,1,435.14,911,0,848,679,5
52767,2023-09-03 00:00:00,Fashion,4,4043.98,16175.92,0,299.27,813,1,1018,814,6
55518,2023-09-03 00:00:00,Laptop & Accessory,1,51434.83,51434.83,0,3182.69,1346,0,955,764,8
50066,2023-09-03 00:00:00,Mobile Phone,1,19828.87,19828.87,0,1955.74,792,1,1004,803,10
52466,2023-09-03 00:00:00,Laptop & Accessory,1,60730.75,60730.75,0,3415.52,1254,1,2389,1911,20
52169,2023-09-03 00:00:00,Mobile Phone,1,35909.35,35909.35,0,2169.68,1028,0,1004,803,10
55167,2023-09-03 00:00:00,Others,2,3800.71,7601.42,0,41.22,570,0,316,253,4
52738,2023-09-03 00:00:00,Fashion,1,2629.34,2629.34,0,411.77,822,0,1018,814,6
52476,2023-09-03 00:00:00,Fashion,1,3996.92,3996.92,1,354.28,1037,1,1357,1086,8
52419,2023-09-03 00:00:00,Laptop & Accessory,1,26153.41,26153.41,0,2322.07,1943,0,1911,1529,16
52427,2023-09-03 00:00:00,Laptop & Accessory,1,28754.95,28754.95,0,1641.53,1264,0,1433,1147,12
50331,2023-09-03 00:00:00,Laptop & Accessory,1,48075.31,48075.31,0,3427.93,1861,0,1791,1433,15
50842,2023-09-03 00:00:00,Mobile Phone,1,52696.11,52696.11,1,1154.18,747,0,703,562,7
54727,2023-09-03 00:00:00,Mobile Phone,1,16326.11,16326.11,0,2191.83,1006,1,1306,1044,13
54220,2023-09-03 00:00:00,Others,2,543.11,1086.22,0,14.26,485,0,316,253,4
50002,2023-09-03 00:00:00,Grocery,12,958.74,11504.88,0,46.06,1070,0,1254,1003,3
52498,2023-09-03 00:00:00,Others,2,261.39,522.78,1,22.46,398,0,237,190,3
53052,2023-09-03 00:00:00,Fashion,1,1125.65,1125.65,0,346.72,984,0,509,407,3
50108,2023-09-03 00:00:00,Mobile,2,36350.07,72700.14,0,699.92,369,0,245,196,7
53790,2023-09-03 00:00:00,Grocery,7,784.27,5489.89,0,2.94,1157,0,418,334,1
54839,2023-09-04 00:00:00,Others,2,354.13,708.26,0,64.76,556,0,237,190,3
50010,2023-09-04 00:00:00,Laptop & Accessory,1,58848.39,58848.39,0,2710.16,1984,0,1911,1529,16
54723,2023-09-04 00:00:00,Grocery,13,630.08,8191.04,0,3.34,971,0,836,669,2
52850,2023-09-04 00:00:00,Fashion,3,746.34,2239.02,0,384.86,856,1,1188,950,7
50697,2023-09-04 00:00:00,Mobile Phone,1,45021.18,45021.18,0,1078.56,1131,0,603,482,6
54406,2023-09-04 00:00:00,Mobile Phone,1,22777.5,22777.5,0,690.48,1102,0,703,562,7
53600,2023-09-04 00:00:00,Fashion,1,2423.03,2423.03,0,64.79,1028,0,1018,814,6
50369,2023-09-04 00:00:00,Laptop & Accessory,1,34448.93,34448.93,0,2400.37,1452,0,1791,1433,15
50084,2023-09-04 00:00:00,Others,2,3839.6,7679.2,0,8.69,557,0,553,443,7
53205,2023-09-04 00:00:00,Laptop & Accessory,1,34011.53,34011.53,1,2037.41,1622,0,1075,860,9
51356,2023-09-04 00:00:00,Fashion,1,2146.24,2146.24,1,55.96,1099,0,1357,1086,8
51085,2023-09-04 00:00:00,Laptop & Accessory,1,70979.63,70979.63,0,1947.13,1840,0,1672,1338,14
54721,2023-09-04 00:00:00,Grocery,12,1489.62,17875.44,0,36.6,851,0,418,334,1
53417,2023-09-04 00:00:00,Grocery,10,1593.34,15933.4,1,42.31,1203,1,1672,1338,4
52120,2023-09-04 00:00:00,Mobile Phone,1,17537.73,17537.73,0,1001.84,792,1,1004,803,10
54226,2023-09-04 00:00:00,Mobile Phone,1,42340.84,42340.84,1,1215.08,692,1,904,723,9
51681,2023-09-04 00:00:00,Laptop & Accessory,1,44020.73,44020.73,1,3916.62,1487,1,2269,1815,19
51371,2023-09-04 00:00:00,Mobile,2,14808.18,29616.36,0,2162.09,272,0,281,224,8
54546,2023-09-04 00:00:00,Others,1,1463.71,1463.71,0,54.74,372,1,553,443,7
52668,2023-09-04 00:00:00,Grocery,10,1730.25,17302.5,0,16.83,825,0,836,669,2
51442,2023-09-04 00:00:00,Mobile Phone,1,33150.67,33150.67,1,566.35,955,0,703,562,7
55029,2023-09-04 00:00:00,Others,1,1566.65,1566.65,0,69.41,546,0,553,443,7
50907,2023-09-04 00:00:00,Mobile Phone,1,39890.38,39890.38,0,1848.26,754,1,1105,884,11
51190,2023-09-04 00:00:00,Laptop & Accessory,1,75609.94,75609.94,0,3003.71,1164,1,2269,1815,19
50560,2023-09-04 00:00:00,Mobile,1,10688.11,10688.11,0,1545.31,311,0,386,309,11
52622,2023-09-04 00:00:00,Fashion,4,4334.9,17339.6,0,312.39,1249,0,1527,1221,9
52031,2023-09-04 00:00:00,Fashion,3,2985.43,8956.29,0,250.33,788,0,679,543,4
55443,2023-09-04 00:00:00,Others,2,910.01,1820.02,0,24.66,585,0,316,253,4
53664,2023-09-04 00:00:00,Fashion,2,2119.87,4239.74,1,352.31,1050,0,848,679,5
54360,2023-09-04 00:00:00,Laptop & Accessory,1,29931.59,29931.59,0,2270.52,1592,0,1672,1338,14
54109,2023-09-04 00:00:00,Others,3,3598.38,10795.14,0,13.3,451,1,712,569,9
55504,2023-09-05 00:00:00,Mobile,2,41688.74,83377.48,0,2089.16,268,1,421,337,12
53281,2023-09-05 00:00:00,Fashion,2,4111.72,8223.44,0,476.59,956,0,1188,950,7
50479,2023-09-05 00:00:00,Mobile Phone,1,8334.01,8334.01,0,635.54,778,1,1105,884,11
55294,2023-09-05 00:00:00,Others,3,2268.53,6805.59,1,38.63,364,1,712,569,9
53849,2023-09-05 00:00:00,Laptop & Accessory,1,72875.88,72875.88,0,3577.37,1365,0,1314,1051,11
52355,2023-09-05 00:00:00,Laptop & Accessory,1,53948.98,53948.98,0,2062.84,1234,1,1911,1529,16
53943,2023-09-05 00:00:00,Mobile Phone,1,25182.12,25182.12,0,1339.54,859,0,603,482,6
53728,2023-09-05 00:00:00,Mobile Phone,1,50128.42,50128.42,0,1664.34,830,1,1205,964,12
52698,2023-09-05 00:00:00,Mobile,2,28134.36,56268.72,0,663.19,361,0,210,168,6
50217,2023-09-05 00:00:00,Fashion,3,2724.47,8173.41,0,402.8,1168,0,1188,950,7
51812,2023-09-05 00:00:00,Fashion,2,1370.26,2740.52,0,138.85,793,1,1188,950,7
54312,2023-09-05 00:00:00,Fashion,2,2750.74,5501.48,1,214.77,765,0,509,407,3
53335,2023-09-05 00:00:00,Laptop & Accessory,1,45603.05,45603.05,0,3464.54,1902,0,1194,955,10
53347,2023-09-05 00:00:00,Fashion,2,4119.58,8239.16,1,251.75,827,0,509,407,3
53529,2023-09-05 00:00:00,Laptop & Accessory,1,28988.23,28988.23,0,2480.63,1579,0,1791,1433,15
51863,2023-09-05 00:00:00,Laptop & Accessory,1,80871.08,80871.08,0,2907.32,1628,1,2269,1815,19
52987,2023-09-05 00:00:00,Mobile,2,33680.67,67361.34,0,1511.71,347,0,281,224,8
54110,2023-09-05 00:00:00,Fashion,1,3677.71,3677.71,0,324.26,1185,1,1527,1221,9
53904,2023-09-05 00:00:00,Mobile,2,30705.47,61410.94,0,2103.88,377,0,281,224,8
55547,2023-09-05 00:00:00,Laptop & Accessory,1,65992.05,65992.05,0,2788.08,1307,1,1911,1529,16
51910,2023-09-05 00:00:00,Grocery,9,1940.65,17465.85,0,40.33,1033,0,1254,1003,3
53701,2023-09-05 00:00:00,Mobile Phone,1,38747.27,38747.27,0,485.29,700,1,1306,1044,13
54990,2023-09-05 00:00:00,Fashion,2,548.92,1097.84,0,324.06,871,0,848,679,5
53026,2023-09-05 00:00:00,Fashion,1,3184.09,3184.09,0,284.25,786,0,848,679,5
50863,2023-09-05 00:00:00,Laptop & Accessory,1,32145,32145,0,3387.23,1968,0,1194,955,10
50765,2023-09-05 00:00:00,Laptop & Accessory,1,69400.85,69400.85,0,2214.82,1813,0,1553,1242,13
54098,2023-09-05 00:00:00,Laptop & Accessory,1,62210.59,62210.59,0,1413.44,1823,0,1672,1338,14
51435,2023-09-05 00:00:00,Others,3,2926.24,8778.72,1,84.34,577,0,553,443,7
54187,2023-09-05 00:00:00,Grocery,8,1812.68,14501.44,0,32.14,947,1,1254,1003,3
53310,2023-09-05 00:00:00,Grocery,13,1319.68,17155.84,0,43.6,823,0,418,334,1
50101,2023-09-05 00:00:00,Fashion,4,3711,14844,0,325.71,988,0,848,679,5
52382,2023-09-05 00:00:00,Others,1,3140.13,3140.13,0,53.53,520,0,633,506,8
54401,2023-09-05 00:00:00,Grocery,4,1581.51,6326.04,0,32.99,861,1,1672,1338,4
55493,2023-09-05 00:00:00,Mobile Phone,1,22579.2,22579.2,0,483.96,1116,0,1205,964,12
54253,2023-09-05 00:00:00,Laptop & Accessory,1,50937.93,50937.93,0,2236.61,1317,1,2389,1911,20
52516,2023-09-05 00:00:00,Others,3,800.83,2402.49,0,36.85,522,0,633,506,8
51129,2023-09-05 00:00:00,Fashion,4,3684.28,14737.12,1,459.82,875,1,1357,1086,8
53083,2023-09-05 00:00:00,Laptop & Accessory,1,62315.87,62315.87,0,1185.24,1922,0,1672,1338,14
